Organization,Year,Language,Bytes
microsoft,2015,PowerShell,1513
microsoft,2015,TSQL,458
microsoft,2015,Smalltalk,16
microsoft,2015,C++,7955707
microsoft,2015,JavaScript,2953735
microsoft,2015,TypeScript,1391151
microsoft,2015,C#,826608
microsoft,2015,PowerShell,117870
microsoft,2015,C,45922
microsoft,2015,Batchfile,19989
microsoft,2015,HTML,1473
microsoft,2015,Starlark,912
microsoft,2015,Mustache,872
microsoft,2015,Shell,796
microsoft,2015,Handlebars,784
microsoft,2015,C++,42324
microsoft,2015,Objective-C++,7970
microsoft,2015,C,5109
microsoft,2015,JavaScript,2436
microsoft,2015,Python,1996
microsoft,2015,Shell,119684
microsoft,2015,Dockerfile,15877
microsoft,2016,TypeScript,330365
microsoft,2016,JavaScript,697
microsoft,2016,HTML,510
microsoft,2016,TypeScript,74778
microsoft,2016,JavaScript,716
microsoft,2016,HTML,530
microsoft,2016,TypeScript,496004
microsoft,2016,JavaScript,36572
microsoft,2016,CSS,3719
microsoft,2016,HTML,2935
microsoft,2016,Shell,241
microsoft,2016,Batchfile,30
microsoft,2016,Shell,102550
microsoft,2016,Dockerfile,55121
microsoft,2016,C#,94725
microsoft,2016,C#,1288371
microsoft,2016,JavaScript,9581
microsoft,2016,Shell,2254
microsoft,2016,Makefile,984
microsoft,2016,Shell,2254
microsoft,2016,Makefile,635
microsoft,2016,PowerShell,275105
microsoft,2016,Ruby,25377
microsoft,2016,HTML,79
microsoft,2016,F#,88600
microsoft,2016,TypeScript,33290
microsoft,2016,JavaScript,4639
microsoft,2016,TypeScript,1604650
microsoft,2016,JavaScript,67833
microsoft,2016,Ruby,2204
microsoft,2016,Shell,56
microsoft,2016,Batchfile,30
microsoft,2016,Python,74982
microsoft,2016,Shell,10383
microsoft,2016,TypeScript,8573116
microsoft,2016,JavaScript,5650517
microsoft,2016,Less,467946
microsoft,2016,HTML,204480
microsoft,2016,CSS,69112
microsoft,2016,SCSS,65340
microsoft,2016,Python,14073
microsoft,2016,Shell,4694
microsoft,2016,Makefile,1600
microsoft,2016,C#,68756
microsoft,2016,TypeScript,158000
microsoft,2016,JavaScript,54635
microsoft,2016,PowerShell,3728
microsoft,2016,Shell,2160
microsoft,2016,TypeScript,267367
microsoft,2016,JavaScript,47370
microsoft,2016,PowerShell,2914
microsoft,2016,C#,10242872
microsoft,2016,PowerShell,123810
microsoft,2016,GLSL,91268
microsoft,2016,ShaderLab,84408
microsoft,2016,Python,9209
microsoft,2016,JavaScript,2818
microsoft,2016,HLSL,856
microsoft,2016,CSS,771
microsoft,2016,HTML,203
microsoft,2016,HTML,35046
microsoft,2016,PowerShell,23610
microsoft,2016,F#,39858
microsoft,2016,JavaScript,6801
microsoft,2016,TypeScript,5778
microsoft,2016,HTML,4537
microsoft,2016,CSS,3222
microsoft,2016,Batchfile,268
microsoft,2016,Go,365430
microsoft,2016,TypeScript,21411
microsoft,2016,JavaScript,3666
microsoft,2016,F#,143907
microsoft,2016,JavaScript,69719
microsoft,2016,CSS,9285
microsoft,2016,HTML,3079
microsoft,2016,F#,28590
microsoft,2016,C#,6846
microsoft,2016,HTML,3879
microsoft,2016,JavaScript,373
microsoft,2016,TypeScript,35296
microsoft,2016,JavaScript,1110
microsoft,2016,Java,32206761
microsoft,2016,HTML,471293
microsoft,2016,C,285716
microsoft,2016,Shell,47523
microsoft,2016,Batchfile,32206
microsoft,2016,CSS,10563
microsoft,2016,JavaScript,8343
microsoft,2016,Kotlin,993624
microsoft,2016,Java,146056
microsoft,2016,Thrift,70017
microsoft,2016,ANTLR,4710
microsoft,2016,Shell,361
microsoft,2016,C++,14978359
microsoft,2016,C,1225012
microsoft,2016,HLSL,777614
microsoft,2016,Batchfile,33143
microsoft,2016,C#,16616
microsoft,2016,POV-Ray SDL,14970
microsoft,2016,Java,1533144
microsoft,2016,Swift,1979285
microsoft,2016,Liquid,31707
microsoft,2016,Ruby,4868
microsoft,2016,Shell,2145
microsoft,2016,Objective-C,544
microsoft,2016,Java,1101209
microsoft,2016,JavaScript,665863
microsoft,2016,C#,84672
microsoft,2016,TSQL,238280
microsoft,2016,PowerShell,201802
microsoft,2016,R,201556
microsoft,2016,Batchfile,600
microsoft,2016,C#,449691
microsoft,2016,C#,5469043
microsoft,2016,PowerShell,121879
microsoft,2016,Shell,73695
microsoft,2016,JavaScript,31382
microsoft,2016,Batchfile,9187
microsoft,2016,HTML,4543
microsoft,2016,xBase,638
microsoft,2016,JavaScript,1156342
microsoft,2016,TypeScript,86618
microsoft,2016,C#,20686
microsoft,2016,HTML,19218
microsoft,2016,Python,14984
microsoft,2016,ANTLR,14434
microsoft,2016,Batchfile,2271
microsoft,2016,Roff,1647
microsoft,2016,TypeScript,23680
microsoft,2016,JavaScript,2945
microsoft,2016,JavaScript,694
microsoft,2016,Java,9525431
microsoft,2016,Kotlin,820148
microsoft,2016,JavaScript,280743
microsoft,2016,Gherkin,113024
microsoft,2016,Scala,65969
microsoft,2016,CSS,50883
microsoft,2016,HTML,37916
microsoft,2016,Shell,9232
microsoft,2016,XSLT,7141
microsoft,2016,Batchfile,2155
microsoft,2016,TypeScript,590641
microsoft,2016,C++,166045
microsoft,2016,JavaScript,138555
microsoft,2016,C#,17510
microsoft,2016,Objective-C,11685
microsoft,2016,HTML,7602
microsoft,2016,Less,5394
microsoft,2016,Assembly,4324
microsoft,2016,Smalltalk,2144
microsoft,2016,CSS,1158
microsoft,2016,Shell,824
microsoft,2016,C,126
microsoft,2016,Rich Text Format,3
microsoft,2016,Shell,5197
microsoft,2016,TypeScript,5840
microsoft,2016,Less,2171
microsoft,2016,HTML,676
microsoft,2016,CSS,93
microsoft,2016,Ruby,838354
microsoft,2016,Go,371579
microsoft,2016,Shell,303334
microsoft,2016,PowerShell,262805
microsoft,2016,Python,172623
microsoft,2016,C#,17888
microsoft,2016,Makefile,12004
microsoft,2016,HCL,10117
microsoft,2016,Bicep,8108
microsoft,2016,Dockerfile,7428
microsoft,2016,C++,4139
microsoft,2016,Mustache,2207
microsoft,2016,Batchfile,805
microsoft,2016,Shell,2254
microsoft,2016,Makefile,692
microsoft,2016,PowerShell,1551505
microsoft,2016,C#,826027
microsoft,2016,C++,36978
microsoft,2016,C,10129
microsoft,2016,JavaScript,55645
microsoft,2016,Pug,156
microsoft,2016,TypeScript,1655821
microsoft,2016,C++,97950
microsoft,2016,HTML,36776
microsoft,2016,JavaScript,36453
microsoft,2016,C,336
microsoft,2016,Batchfile,64
microsoft,2016,C#,106219
microsoft,2016,JavaScript,12558
microsoft,2016,Pug,801
microsoft,2016,JavaScript,21148
microsoft,2016,Pug,2604
microsoft,2016,Less,875
microsoft,2016,PowerShell,801654
microsoft,2016,TypeScript,315484
microsoft,2016,JavaScript,139035
microsoft,2016,C#,102011
microsoft,2016,Handlebars,2042
microsoft,2016,HTML,843
microsoft,2016,Python,24605
microsoft,2016,PowerShell,16957
microsoft,2016,Shell,3562
microsoft,2016,JavaScript,821290
microsoft,2016,CSS,123099
microsoft,2016,HTML,53366
microsoft,2016,C#,24938
microsoft,2016,Python,357
microsoft,2016,R,328
microsoft,2016,ASP.NET,110
microsoft,2016,C#,227687
microsoft,2016,C#,254288
microsoft,2016,Rich Text Format,116202
microsoft,2016,JavaScript,48894
microsoft,2016,JavaScript,237005
microsoft,2016,PowerShell,101657
microsoft,2016,C#,95347
microsoft,2016,HTML,15916
microsoft,2016,Python,9331
microsoft,2016,CSS,798
microsoft,2016,ASP.NET,102
microsoft,2016,TypeScript,138232
microsoft,2016,JavaScript,88237
microsoft,2016,R,4401
microsoft,2016,Less,2359
microsoft,2016,Objective-C,368110
microsoft,2016,C,82829
microsoft,2016,C++,53022
microsoft,2016,TypeScript,1864554
microsoft,2016,JavaScript,40603
microsoft,2016,CMake,12380
microsoft,2016,C++,7872
microsoft,2016,Dockerfile,1236
microsoft,2016,C,130
microsoft,2016,Shell,25
microsoft,2016,Batchfile,8
microsoft,2016,TypeScript,124992
microsoft,2016,JavaScript,1195
microsoft,2016,TypeScript,20817
microsoft,2016,JavaScript,2925
microsoft,2016,C++,85630
microsoft,2016,Assembly,2420
microsoft,2016,Shell,2023
microsoft,2016,C,1537
microsoft,2016,Batchfile,298
microsoft,2016,PowerShell,1806605
microsoft,2016,JavaScript,3468
microsoft,2016,Pug,274
microsoft,2016,CSS,110
microsoft,2016,C#,1553746
microsoft,2016,HTML,42904
microsoft,2016,XSLT,29123
microsoft,2016,Batchfile,9107
microsoft,2016,CSS,1032
microsoft,2016,C#,537383
microsoft,2016,CSS,5013
microsoft,2016,JavaScript,3856
microsoft,2016,PowerShell,2848
microsoft,2016,Batchfile,857
microsoft,2016,C#,2543292
microsoft,2016,HTML,17517
microsoft,2016,CSS,12515
microsoft,2016,TypeScript,11013
microsoft,2016,TSQL,8997
microsoft,2016,PowerShell,8175
microsoft,2016,ASP.NET,5388
microsoft,2016,JavaScript,885
microsoft,2016,TypeScript,116365
microsoft,2016,Batchfile,3467
microsoft,2016,JavaScript,2461
microsoft,2016,PowerShell,151
microsoft,2016,C#,1473508
microsoft,2016,Java,1199479
microsoft,2016,Python,795667
microsoft,2016,C++,498296
microsoft,2016,CMake,69124
microsoft,2016,Dockerfile,36499
microsoft,2016,SWIG,35292
microsoft,2016,C#,29171
microsoft,2016,Shell,23084
microsoft,2016,PowerShell,15238
microsoft,2016,Batchfile,3711
microsoft,2016,GLSL,2183
microsoft,2016,C,74
microsoft,2016,TypeScript,73399
microsoft,2016,C++,55652
microsoft,2016,JavaScript,9490
microsoft,2016,Python,2702
microsoft,2016,C,1727
microsoft,2016,C++,1808194
microsoft,2016,CMake,14977
microsoft,2016,PowerShell,4030
microsoft,2016,Python,3776037
microsoft,2016,Shell,111234
microsoft,2016,C,6791
microsoft,2016,JavaScript,1151030
microsoft,2016,HTML,77328
microsoft,2016,C#,73798
microsoft,2016,Batchfile,14180
microsoft,2016,CSS,6905
microsoft,2016,PowerShell,216
microsoft,2016,ASP.NET,116
microsoft,2016,Java,76231
microsoft,2016,C#,49457
microsoft,2016,Java,23568
microsoft,2016,HTML,42480
microsoft,2016,C#,19219
microsoft,2016,JavaScript,1386
microsoft,2016,CSS,451
microsoft,2016,ASP.NET,104
microsoft,2016,C#,659819
microsoft,2016,C#,221630
microsoft,2016,Batchfile,216
microsoft,2016,C#,42159
microsoft,2016,Go,182969
microsoft,2016,JavaScript,131549
microsoft,2016,HTML,75703
microsoft,2016,SCSS,26937
microsoft,2016,Jupyter Notebook,3815257
microsoft,2016,Jupyter Notebook,2420035
microsoft,2016,TypeScript,31572265
microsoft,2016,JavaScript,583784
microsoft,2016,MDX,548839
microsoft,2016,SCSS,161239
microsoft,2016,HTML,62333
microsoft,2016,CSS,47216
microsoft,2016,EJS,3677
microsoft,2016,Shell,1720
microsoft,2016,Handlebars,844
microsoft,2016,Dockerfile,429
microsoft,2016,TypeScript,75634
microsoft,2016,JavaScript,3773
microsoft,2016,JavaScript,9281149
microsoft,2016,TypeScript,5636250
microsoft,2016,HTML,225318
microsoft,2016,CSS,5657
microsoft,2016,Shell,2727
microsoft,2016,SCSS,1677
microsoft,2016,LLVM,123142169
microsoft,2016,C++,78604207
microsoft,2016,Assembly,42998587
microsoft,2016,Python,945233
microsoft,2016,C,857515
microsoft,2016,CMake,503238
microsoft,2016,OCaml,304959
microsoft,2016,Go,140704
microsoft,2016,Shell,96045
microsoft,2016,Perl,25354
microsoft,2016,HTML,20612
microsoft,2016,Vim Script,17442
microsoft,2016,CSS,12438
microsoft,2016,Emacs Lisp,10683
microsoft,2016,Objective-C,10226
microsoft,2016,Batchfile,7850
microsoft,2016,Dockerfile,5797
microsoft,2016,NASL,5724
microsoft,2016,Starlark,284
microsoft,2016,Swift,271
microsoft,2016,Roff,39
microsoft,2016,F#,403762
microsoft,2016,SMT,12945
microsoft,2016,Makefile,277
microsoft,2016,Python,8524
microsoft,2016,Objective-C,2079825
microsoft,2016,Swift,286736
microsoft,2016,Objective-C++,201033
microsoft,2016,Shell,21393
microsoft,2016,Assembly,10837
microsoft,2016,PowerShell,7981
microsoft,2016,Ruby,4573
microsoft,2016,C++,1527
microsoft,2016,C,706
microsoft,2016,Java,2791375
microsoft,2016,Shell,8856
microsoft,2016,PowerShell,7674
microsoft,2016,C++,5035
microsoft,2016,CMake,1775
microsoft,2016,Makefile,445
microsoft,2016,C#,1003129
microsoft,2016,PowerShell,10038
microsoft,2016,Batchfile,4173
microsoft,2016,C++,1775360
microsoft,2016,C,343232
microsoft,2016,HLSL,117001
microsoft,2016,CMake,30264
microsoft,2016,Batchfile,17472
microsoft,2016,PowerShell,7406
microsoft,2016,Jupyter Notebook,486069
microsoft,2016,JavaScript,308150
microsoft,2016,HTML,74495
microsoft,2016,Shell,41318
microsoft,2016,PowerShell,33160
microsoft,2016,CSS,13405
microsoft,2016,Python,11169
microsoft,2016,C#,4317
microsoft,2016,Ruby,1739
microsoft,2016,Dockerfile,1139
microsoft,2016,Procfile,16
microsoft,2016,JavaScript,1160783
microsoft,2016,C#,820735
microsoft,2016,Python,252872
microsoft,2016,HTML,116430
microsoft,2016,Batchfile,14446
microsoft,2016,Jupyter Notebook,12306
microsoft,2016,TypeScript,12165
microsoft,2016,CSS,6957
microsoft,2016,PowerShell,2953
microsoft,2016,C++,1841
microsoft,2016,ASP.NET,116
microsoft,2016,C#,84516
microsoft,2016,HTML,35299
microsoft,2016,CSS,2254
microsoft,2016,JavaScript,2163
microsoft,2016,C#,22477
microsoft,2016,HTML,10023
microsoft,2016,CSS,2254
microsoft,2016,JavaScript,1747
microsoft,2016,C#,143633
microsoft,2016,HTML,55440
microsoft,2016,JavaScript,6027
microsoft,2016,CSS,2153
microsoft,2016,TypeScript,1571310
microsoft,2016,JavaScript,116301
microsoft,2016,SCSS,6360
microsoft,2016,CSS,351
microsoft,2016,TypeScript,333379
microsoft,2016,JavaScript,14239
microsoft,2016,TypeScript,30946
microsoft,2016,JavaScript,12720
microsoft,2016,HTML,187
microsoft,2016,TypeScript,11896
microsoft,2016,JavaScript,5993
microsoft,2016,PowerShell,1816
microsoft,2016,Batchfile,193
microsoft,2016,TypeScript,527984
microsoft,2016,JavaScript,1937
microsoft,2016,C++,31219
microsoft,2016,C#,8574
microsoft,2016,PowerShell,1615
microsoft,2016,YARA,473
microsoft,2016,F#,824504
microsoft,2016,PowerShell,10446
microsoft,2016,TypeScript,2907974
microsoft,2016,CSS,81877
microsoft,2016,JavaScript,37601
microsoft,2016,Shell,2667
microsoft,2016,EJS,2437
microsoft,2016,HTML,1848
microsoft,2016,TSQL,113
microsoft,2016,TypeScript,12548
microsoft,2016,JavaScript,6030
microsoft,2016,PowerShell,1816
microsoft,2016,Batchfile,193
microsoft,2016,C#,3974480
microsoft,2016,JavaScript,955854
microsoft,2016,C++,48006
microsoft,2016,SCSS,44235
microsoft,2016,CSS,20265
microsoft,2016,Batchfile,15413
microsoft,2016,PowerShell,6462
microsoft,2016,C,2776
microsoft,2016,HTML,1267
microsoft,2016,XQuery,1160
microsoft,2016,C#,12645212
microsoft,2016,PowerShell,227026
microsoft,2016,Shell,131066
microsoft,2016,CMake,15373
microsoft,2016,XSLT,8365
microsoft,2016,HTML,1904
microsoft,2016,C,1234
microsoft,2016,C++,1029
microsoft,2016,Batchfile,989
microsoft,2016,Visual Basic .NET,281
microsoft,2016,F#,198
microsoft,2016,JavaScript,112
microsoft,2016,HTML,1830035
microsoft,2016,TypeScript,1272358
microsoft,2016,JavaScript,1010490
microsoft,2016,CSS,79931
microsoft,2016,PowerShell,2204
microsoft,2016,Dockerfile,1863
microsoft,2016,Pug,532
microsoft,2016,C#,72434
microsoft,2016,PowerShell,1539012
microsoft,2016,TSQL,386523
microsoft,2016,PowerShell,106912
microsoft,2016,TypeScript,73001
microsoft,2016,JavaScript,23369
microsoft,2016,JavaScript,15384
microsoft,2016,JavaScript,58540
microsoft,2016,Pug,544
microsoft,2016,C#,12482246
microsoft,2016,TSQL,5564803
microsoft,2016,PowerShell,11177
microsoft,2016,Shell,5248
microsoft,2016,Smalltalk,4836
microsoft,2016,Batchfile,2812
microsoft,2016,Jupyter Notebook,506
microsoft,2016,C#,90147
microsoft,2016,C++,53877
microsoft,2016,PowerShell,31844
microsoft,2016,C,6495
microsoft,2016,Makefile,464
microsoft,2016,Batchfile,346
microsoft,2016,C#,126992
microsoft,2016,JavaScript,2751
microsoft,2016,JavaScript,326565
microsoft,2016,Pug,12852
microsoft,2016,Less,862
microsoft,2016,CSS,252
microsoft,2016,C#,3476785
microsoft,2016,Roff,41916
microsoft,2016,Yacc,15466
microsoft,2016,TeX,8704
microsoft,2016,Lex,8227
microsoft,2016,Batchfile,2436
microsoft,2016,C,57486
microsoft,2016,Python,2087
microsoft,2016,Batchfile,873
microsoft,2016,Shell,749
microsoft,2016,Dockerfile,551
microsoft,2016,CMake,459
microsoft,2016,TypeScript,23220
microsoft,2016,TypeScript,83173
microsoft,2016,CSS,7296
microsoft,2016,HTML,6456
microsoft,2016,TypeScript,42102
microsoft,2016,Less,1027
microsoft,2016,JavaScript,386
microsoft,2016,C#,60723
microsoft,2016,Batchfile,135
microsoft,2016,TypeScript,115922
microsoft,2016,JavaScript,235
microsoft,2016,TypeScript,13054
microsoft,2016,JavaScript,1452
microsoft,2016,HTML,566
microsoft,2016,C#,283661
microsoft,2016,TypeScript,14547
microsoft,2016,JavaScript,1686
microsoft,2016,C++,2244850
microsoft,2016,Python,952487
microsoft,2016,R,539376
microsoft,2016,Cuda,369375
microsoft,2016,C,137339
microsoft,2016,Shell,64555
microsoft,2016,CMake,42575
microsoft,2016,SWIG,26193
microsoft,2016,PowerShell,24545
microsoft,2016,M4,5291
microsoft,2016,C#,7496620
microsoft,2016,PowerShell,223831
microsoft,2016,Shell,135776
microsoft,2016,CMake,14853
microsoft,2016,Python,13176
microsoft,2016,Batchfile,1006
microsoft,2016,F#,251
microsoft,2016,TypeScript,9243
microsoft,2016,JavaScript,5474
microsoft,2016,CSS,991
microsoft,2016,HTML,711
microsoft,2016,C,172364
microsoft,2016,C#,2188203
microsoft,2016,PowerShell,177371
microsoft,2016,JavaScript,18766
microsoft,2016,CSS,11299
microsoft,2016,HTML,9219
microsoft,2016,PowerShell,3381808
microsoft,2016,HTML,107760
microsoft,2016,TSQL,15489
microsoft,2016,C#,8741
microsoft,2016,TypeScript,877
microsoft,2016,TypeScript,18441
microsoft,2016,TypeScript,1330
microsoft,2016,Shell,4046
microsoft,2016,Makefile,348
microsoft,2016,Java,7039486
microsoft,2016,C++,2580792
microsoft,2016,CMake,21661
microsoft,2016,Shell,529
microsoft,2016,R,12723390
microsoft,2016,C,10952042
microsoft,2016,Fortran,8078439
microsoft,2016,HTML,993644
microsoft,2016,Shell,422535
microsoft,2016,M4,367260
microsoft,2016,Makefile,302599
microsoft,2016,TeX,251386
microsoft,2016,Tcl,213797
microsoft,2016,Yacc,180891
microsoft,2016,Inno Setup,89145
microsoft,2016,C++,70599
microsoft,2016,Roff,37408
microsoft,2016,Objective-C,36893
microsoft,2016,Perl,22795
microsoft,2016,Assembly,6555
microsoft,2016,CSS,3065
microsoft,2016,Java,898
microsoft,2016,TypeScript,550
microsoft,2016,sed,319
microsoft,2016,C++,10554444
microsoft,2016,C,3816736
microsoft,2016,C#,731614
microsoft,2016,CMake,314790
microsoft,2016,Assembly,139948
microsoft,2016,TeX,126781
microsoft,2016,Roff,116991
microsoft,2016,Makefile,48367
microsoft,2016,Shell,31040
microsoft,2016,HTML,17370
microsoft,2016,JavaScript,16638
microsoft,2016,Perl,16318
microsoft,2016,M4,15064
microsoft,2016,Pawn,11198
microsoft,2016,Batchfile,2914
microsoft,2016,PowerShell,2542
microsoft,2016,Objective-C,1778
microsoft,2016,Python,1063
microsoft,2016,Python,378805
microsoft,2016,PowerShell,335847
microsoft,2016,JavaScript,9005
microsoft,2016,Batchfile,781
microsoft,2016,Shell,359
microsoft,2016,C#,282457
microsoft,2016,Java,719808
microsoft,2016,TypeScript,1224305
microsoft,2016,CSS,35652
microsoft,2016,PowerShell,26314
microsoft,2016,JavaScript,17422
microsoft,2016,HTML,1453
microsoft,2016,C++,125830
microsoft,2016,C,66522
microsoft,2016,Batchfile,431
microsoft,2016,PowerShell,15388
microsoft,2016,Java,31391
microsoft,2016,Python,90243
microsoft,2016,JavaScript,14282
microsoft,2016,C++,13206
microsoft,2016,C#,6500
microsoft,2016,Visual Basic .NET,5571
microsoft,2016,Batchfile,1360
microsoft,2016,C,1037
microsoft,2016,JavaScript,106224
microsoft,2016,Java,51817
microsoft,2016,Objective-C,42165
microsoft,2016,Shell,22603
microsoft,2016,Ruby,7525
microsoft,2016,Kotlin,6705
microsoft,2016,Objective-C++,1947
microsoft,2016,CMake,966
microsoft,2016,C++,803
microsoft,2016,TypeScript,364
microsoft,2016,C#,45431
microsoft,2016,Batchfile,1810
microsoft,2016,C#,9191724
microsoft,2016,C++,172802
microsoft,2016,F#,98692
microsoft,2016,Python,25561
microsoft,2016,PowerShell,4098
microsoft,2016,Shell,3987
microsoft,2016,C,3721
microsoft,2016,Smalltalk,1330
microsoft,2016,Makefile,789
microsoft,2016,Liquid,457
microsoft,2016,C#,1426766
microsoft,2016,Shell,11451
microsoft,2016,Batchfile,4097
microsoft,2016,PowerShell,965
microsoft,2016,C++,2537855
microsoft,2016,Assembly,26730
microsoft,2016,CMake,19794
microsoft,2016,C,15632
microsoft,2016,Batchfile,11529
microsoft,2016,C#,6996
microsoft,2016,TypeScript,606632
microsoft,2016,JavaScript,345943
microsoft,2016,CSS,351
microsoft,2016,Roff,351
microsoft,2016,TypeScript,6430370
microsoft,2016,JavaScript,31944
microsoft,2016,PowerShell,4747
microsoft,2016,Java,4684
microsoft,2016,C#,2856
microsoft,2016,Shell,44
microsoft,2016,Ruby,26
microsoft,2016,CMake,708770
microsoft,2016,PowerShell,181464
microsoft,2016,Shell,32208
microsoft,2016,Python,27553
microsoft,2016,C++,7306
microsoft,2016,C,4932
microsoft,2016,Dockerfile,4311
microsoft,2016,Qt Script,1661
microsoft,2016,Nix,924
microsoft,2016,Batchfile,653
